name,type,start_time,duration,"mosi","miso"
"SPI","result",1.553162,0.000258904,0x00,0x6F
"SPI","disable",1.55348513,3.99999999e-09,,
"SPI","enable",1.55720927,4.00000022e-09,,
"SPI","result",1.5572108,0.00029988,0x00,0xA5
"SPI","result",1.55755754,0.000278396,0x00,0x85
"SPI","result",1.55786234,0.000259924,0x00,0x10
"SPI","result",1.55814868,0.000274324,0x00,0x6F
"SPI","disable",1.55848721,3.99999999e-09,,
"SPI","enable",1.5621802,3.99999999e-09,,
"SPI","result",1.56218172,0.000315444,0x00,0xA5
"SPI","result",1.56254403,0.000278396,0x00,0x85
"SPI","result",1.56284884,0.000259952,0x00,0x10
"SPI","result",1.5631352,0.000274492,0x00,0x6F
"SPI","disable",1.56347391,4.00000022e-09,,
"SPI","enable",1.56716702,4.00000022e-09,,
"SPI","result",1.56716855,0.000315456,0x00,0xA5
"SPI","result",1.56753087,0.000262804,0x00,0x85
"SPI","result",1.56783566,0.00025994,0x00,0x10
"SPI","result",1.56812201,0.000274472,0x00,0x6F
"SPI","disable",1.5684607,3.99999976e-09,,
"SPI","enable",1.57215366,3.99999999e-09,,
"SPI","result",1.57215519,0.000315296,0x00,0xA5
"SPI","result",1.57251734,0.000262796,0x00,0x85
"SPI","result",1.57280655,0.00027548,0x00,0x10
"SPI","result",1.57310843,0.000258888,0x00,0x6F
"SPI","disable",1.57344711,3.99999999e-09,,
"SPI","enable",1.57714034,3.99999999e-09,,
"SPI","result",1.57714186,0.000315456,0x00,0xA5
"SPI","result",1.57750418,0.000262804,0x00,0x85
"SPI","result",1.5777934,0.000275476,0x00,0x10
"SPI","result",1.57809528,0.000258872,0x00,0x6F
"SPI","disable",1.57841835,4.00000022e-09,,
"SPI","enable",1.58212654,3.99999999e-09,,
"SPI","result",1.58212806,0.000299876,0x00,0xA5
"SPI","result",1.5824748,0.000278364,0x00,0x85
"SPI","result",1.58277957,0.000275496,0x00,0x10
"SPI","result",1.58308147,0.000258928,0x00,0x6F
"SPI","disable",1.58340462,3.99999999e-09,,
"SPI","enable",1.58711341,3.99999999e-09,,
"SPI","result",1.58711494,0.000299892,0x00,0xA5
"SPI","result",1.58746169,0.000278404,0x00,0x85
"SPI","result",1.5877665,0.000259956,0x00,0x10
"SPI","result",1.58806846,0.000258908,0x00,0x6F
"SPI","disable",1.58839158,3.99999999e-09,,
"SPI","enable",1.59211561,3.99999999e-09,,
"SPI","result",1.59211714,0.000299884,0x00,0xA5
"SPI","result",1.59246389,0.000278396,0x00,0x85
"SPI","result",1.5927687,0.000259928,0x00,0x10
"SPI","result",1.59305503,0.00027432,0x00,0x6F
"SPI","disable",1.59339356,3.99999976e-09,,
"SPI","enable",1.59708667,3.99999976e-09,,
"SPI","result",1.5970882,0.000315448,0x00,0xA5
"SPI","result",1.59745051,0.000278388,0x00,0x85
"SPI","result",1.5977553,0.00026416,0x00,0x10
"SPI","result",1.59804588,0.000274492,0x00,0x6F
"SPI","disable",1.59838458,3.99999976e-09,,
"SPI","enable",1.60207347,3.99999999e-09,,
"SPI","result",1.60207499,0.000315476,0x00,0xA5
"SPI","result",1.60243734,0.000262844,0x00,0x85
"SPI","result",1.60274217,0.00025996,0x00,0x10
"SPI","result",1.60302854,0.0002745,0x00,0x6F
"SPI","disable",1.60336726,3.99999999e-09,,
"SPI","enable",1.60706051,3.99999999e-09,,
"SPI","result",1.60706204,0.00031532,0x00,0xA5
"SPI","result",1.60742423,0.00026282,0x00,0x85
"SPI","result",1.60771346,0.000275536,0x00,0x10
"SPI","result",1.6080154,0.000258924,0x00,0x6F
"SPI","disable",1.60835412,3.99999976e-09,,
"SPI","enable",1.61204775,3.99999999e-09,,
"SPI","result",1.61204928,0.000315464,0x00,0xA5
"SPI","result",1.6124116,0.000262808,0x00,0x85
"SPI","result",1.61270082,0.00027554,0x00,0x10
"SPI","result",1.61300278,0.000258928,0x00,0x6F
"SPI","disable",1.61332592,3.99999999e-09,,
"SPI","enable",1.61703436,3.99999999e-09,,
"SPI","result",1.61703589,0.000299844,0x00,0xA5
"SPI","result",1.61738259,0.00027836,0x00,0x85
"SPI","result",1.61768736,0.000275484,0x00,0x10
"SPI","result",1.61798925,0.00025886,0x00,0x6F
"SPI","disable",1.61831232,3.99999999e-09,,
"SPI","enable",1.62202134,3.99999999e-09,,
"SPI","result",1.62202286,0.000299896,0x00,0xA5
"SPI","result",1.62236962,0.00027842,0x00,0x85
"SPI","result",1.62267445,0.000259972,0x00,0x10
"SPI","result",1.62297642,0.000258932,0x00,0x6F
"SPI","disable",1.62329956,3.99999976e-09,,
"SPI","enable",1.62702385,3.99999999e-09,,
"SPI","result",1.62702537,0.00029988,0x00,0xA5
"SPI","result",1.62737212,0.000278396,0x00,0x85
"SPI","result",1.62767692,0.00025994,0x00,0x10
"SPI","result",1.62796327,0.000274352,0x00,0x6F
"SPI","disable",1.62830184,3.99999999e-09,,
"SPI","enable",1.63199499,3.99999976e-09,,
"SPI","result",1.63199652,0.000315464,0x00,0xA5
"SPI","result",1.63235885,0.000278396,0x00,0x85
"SPI","result",1.63266365,0.000259944,0x00,0x10
"SPI","result",1.63295001,0.000274492,0x00,0x6F
"SPI","disable",1.63328872,3.99999999e-09,,
"SPI","enable",1.63698188,4.00000022e-09,,
"SPI","result",1.6369834,0.00031534,0x00,0xA5
"SPI","result",1.6373456,0.000262832,0x00,0x85
"SPI","result",1.63765043,0.000259976,0x00,0x10
"SPI","result",1.63793682,0.000274524,0x00,0x6F
"SPI","disable",1.63827557,3.99999999e-09,,
"SPI","enable",1.64196902,3.99999999e-09,,
